asv_id	ePA1_lib1	ePA2_lib1	ePA3_lib1	ePA4_lib1	ePA5_lib1	ePA7_lib1	ePA8_lib1	ePA10_lib1	ePA11_lib1	ePA12_lib1	ePB1_lib1	ePB2_lib1	ePB3_lib1	ePB5_lib1	ePB6_lib1	ePB7_lib1	ePB8_lib1	ePB9_lib1	ePB10_lib1	ePB11_lib1	ePB12_lib1	ePC1_lib1	eSA3_lib1	eSA4_lib1	eSA5_lib1	eSA6_lib1	eSA7_lib1	eSA8_lib1	eSA9_lib1	eSA10_lib1	eSA11_lib1	eSA12_lib1	eSB1_lib1	eSB2_lib1	eSB3_lib1	eSB4_lib1	eSB5_lib1	eSB6_lib1	eSB7_lib1	eSB8_lib1	eSB10_lib1	eSB11_lib1	eSB12_lib1	eSC1_lib1	eSC3_lib1	eSC6_lib1	eSC7_lib1	eSC8_lib1	eSC9_lib1	eSC10_lib1	eSC11_lib1	eSC12_lib1	eLA2_lib1	eLA3_lib1	eLA4_lib1	eLA5_lib1	eLA6_lib1	eLA7_lib1	eLA8_lib1	eLA9_lib1	eLA10_lib1	eLA11_lib1	eLA12_lib1	eLB1_lib1	eLB2_lib1	eLB3_lib1	eLB4_lib1	eLB5_lib1	eLB6_lib1	eLB7_lib1	eLB8_lib1	eLB9_lib1	eLB10_lib1	eLB11_lib1	eLB12_lib1	eLC1_lib2	eLC2_lib2	eLC3_lib2	eLC4_lib2	eLC5_lib2	eLC6_lib2	eLC7_lib2	eLC8_lib2	eLC9_lib2	eLC10_lib2	eLC11_lib2	eLC12_lib2	eNA3_lib2	eNA4_lib2	eNA5_lib2	eNA6_lib2	eNA7_lib2	eNA8_lib2	eNA9_lib2	eNA10_lib2	eNA11_lib2	eNA12_lib2	eNB1_lib2	eNB2_lib2	eNB3_lib2	eNB4_lib2	eNB5_lib2	eNB6_lib2	eNB7_lib2	eNB8_lib2	eNB9_lib2	eNB10_lib2	eNB11_lib2	eNB12_lib2	eNAC1_lib2	eNAC3_lib2	eNAC4_lib2	eNAC5_lib2	eNAC6_lib2	eNAC7_lib2	eNAC8_lib2	eNAC9_lib2	eNAC10_lib2	eNAC11_lib2	iPA2_lib2	iPA3_lib2	iPA4_lib2	iPA5_lib2	iPB2_lib2	iPB3_lib2	iPB4_lib2	iPB5_lib2	iPB6_lib2	iPB7_lib2	iPB8_lib2	iPB10_lib2	iPB11_lib2	iPC1_lib2	iPC10_lib2	iSA1_lib2	iSA2_lib2	iSA3_lib2	iSA4_lib2	iSA5_lib2	iSA6_lib2	iSA7_lib2	iSA8_lib2	iSA9_lib2	iSA10_lib2	iSA11_lib2	iSA12_lib2	SB1_lib3	SB2_lib3	SB3_lib3	SB4_lib3	SB6_lib3	SB7_lib3	SC1_lib3	SC2_lib3	SC3_lib3	SC4_lib3	SC5_lib3	SC7_lib3	SC8_lib3	SC9_lib3	SC10_lib3	SC11_lib3	LA1_lib3	LA3_lib3	LA4_lib3	LA5_lib3	LA6_lib3	LB1_lib3	LB2_lib3	LB3_lib3	LB4_lib3	LB5_lib3	LB6_lib3	LB7_lib3	LB8_lib3	LC1_lib3	LC3_lib3	LC4_lib3	LC6_lib3	LC7_lib3	LC8_lib3	LC10_lib3	LC12_lib3	NA1_lib3	NA2_lib3	NA3_lib3	NA4_lib3	NA5_lib3	NA6_lib3	NA7_lib3	NA8_lib3	NA9_lib3	NA10_lib3	NA11_lib3	NA12_lib3	NB2_lib3	NB3_lib3	NB4_lib3	NB5_lib3	NB6_lib3	NB7_lib3	NB8_lib3	NAC1_lib3	NAC2_lib3	NAC3_lib3	NAC4_lib3	NAC5_lib3	NAC6_lib3	NAC7_lib3	NAC8_lib3	NAC9_lib3	NAC10_lib3	NAC11_lib3	NAC12_lib3
ASV_743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	2	1	1	3	102	1282	805	91	121	29	42	21	25	4	2	109	124	30	0	0	1	0	0	0	1	0	0	18	410	329	109	271	42	28	3	0	0	0	0	1	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	73	52	17	0	5	0	0	2	2	21	11	3	0	0	0	0	0	0	1	67	48	8	5	2	2	0	0	0
ASV_755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	566	2235	90	27	11	12	4	8	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	11	344	216	82	76	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	50	279	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	101	131	4	0	0	1	0	0	0
ASV_762	0	1	0	0	4	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	52	6	4	165	0	0	0	0	28	30	25	0	0	70	154	0	0	8	81	193	11	6	46	73	0	5	48	21	0	4	1	70	260	12	121	0	0	0	6	193	12	86	27	293	416	893	36	0	0	0	14	29	23	123	82	61	54	27	50	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	3	0	30	0	0	0	0	1	0	0	0	0	0	4	12	4	0	0	4	0	6	0	0	0	0	1	0	0	3	0	0	0	0	0	0	3	0	1	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_767	2	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	2	6	0	0	0	0	25	202	33	7	2	0	0	0	1	0	0	0	0	1	0	0	0	0	5	39	76	173	72	116	231	11	88	34	0	6	21	113	111	50	51	26	167	68	181	0	0	1	20	62	78	67	126	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	17	331	291	168	0	4	27	59	50	23	180	92	0	63	65	263	29	77	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	185	330	437	89	110	39	25	4	1	8	53	829	315	421	531	132	103	5	1	5	0	1	0	52	58	53	3	7	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	16	41	5	18	1	9	2	3	0	7	71	76	75	0	25	0	0	0	0	11	7	3	1	2	0	0	0
ASV_785	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	1	0	1	7	49	111	81	226	333	0	0	12	0	8	5	13	0	29	6	6	0	0	97	300	782	240	319	88	12	2	5	1	11	11	1	15	19	6	0	85	0	39	20	69	13	3	1	2	10	15	124	1	1	3	18	21	21	10	28	28	9	14	25	14	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13	23	38	35	336	0	3	2	0	2	0	0	0	0	0	7	117	51	76	21	12	2	0	0	0	0	0	4	6	1	1	0	0	0	0	0	0	20	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_842	1	0	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	2	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	823	274	18	0	222	76	0	2	0	0	23	188	310	17	228	41	227	255	38	0	0	0	5	252	157	41	9	7	5	0	1	2	0	0	0	0	1	3	4	44	24	43	0	0	0	0	1	3	158	197	21	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	14	10	0	0	6	16	0	0	0	3	0	0	3	5	0	0	11	0	0	0	0	0	0	0	0	0	11	1	5	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
ASV_858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	44	6	0	0	0	0	3	4	33	7	130	133	159	338	0	0	1	52	152	205	72	124	134	111	0	0	0	0	0	3	178	710	294	93	63	248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	13	5	43	11	3	29	2	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0
ASV_886	61	24	2	3	9	3	9	0	0	4	12	10	128	28	2	3	1	0	21	0	6	0	22	104	20	0	1	3	2	0	0	8	25	24	11	0	1	0	0	0	0	0	0	1460	243	24	2	0	1	1	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	38	61	0	0	0	0	0	0	0	0	0	63	70	5	33	8	3	0	0	0	0	0	0	42	23	3	0	0	0	619	30	115	243	87	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_897	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	40	1	1	1	0	18	0	0	41	0	0	0	0	1	0	1	0	6	0	190	0	0	0	0	0	0	0	6	17	27	21	55	138	0	0	0	0	57	253	208	547	335	423	0	0	1	135	133	299	68	97	10	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	48	32	63	21	0	0	38	21	33	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	87	379	607	208	0	0	0	0	0	2	163	140	953	205	197	165	0	0	0	0	0	0	5	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	11	38	179	56	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	5	5	0	0
ASV_935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	23	131	202	127	97	0	0	0	0	0	1	185	180	933	113	213	77	0	0	0	1	0	20	28	322	116	501	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	4	8	13	18	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	23	37	29	5
ASV_948	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	89	110	768	0	0	0	0	0	57	21	1	44	45	38	0	0	8	124	239	32	151	3	3	0	0	33	316	96	0	0	31	69	5	17	0	0	0	1	2	0	21	10	89	145	22	2	0	0	0	53	88	50	103	63	45	6	2	13	1	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	63	36	268	0	0	0	0	0	2	0	0	0	0	0	20	8	3	40	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	37	191	223	427	104	106	86	48	17	0	4	3	43	37	41	92	63	151	25	56	5	0	1	1	18	84	483	118	365	166	338	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	3	18	1	2	1	11	0	0	2	5	12	0	3	0	0	0	0	1	4	5	4	11	25	2	3
ASV_963	10	1	2	15	6	0	2	0	0	0	2	0	4	13	7	36	3	2	0	0	7	0	4	57	38	3	18	5	0	0	0	0	9	23	225	64	116	50	33	0	0	0	0	84	34	24	304	476	6	0	0	0	50	318	29	43	39	0	0	12	0	0	0	1	67	30	81	113	9	34	5	65	23	41	10	1	11	16	11	7	2	4	2	14	0	0	0	2	5	7	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	10	1	0	0	0	0	45	10	2	23	42	24	4	0	0	0	0	0	13	34	90	6	0	0	31	27	48	60	72	74	84	20	0	0	5	6	0	0	0	0	3	7	13	0	0	0	1	0	0	0	0	4	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	14	2	0	0	0	0	0	0	0
ASV_1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	68	214	362	310	0	0	0	0	0	12	449	710	308	44	58	39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	70	61	0	0	0	0	2	23	89	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	1	2	1	0	0	0	0	0	5	455	456	82	205	30	32	63	62	41	1	10	13	132	56	229	70	105	62	9	0	1	1	1	33	92	68	176	209	126	15	24	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	14	0	28	0	5	3	0	1	11	48	5	25	0	14	0	0	2	32	23	5	3	8	10	10	0	5
ASV_1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	203	1730	168	53	50	22	2	5	1	0	0	14	53	133	18	27	0	2	0	0	0	0	0	3	105	137	23	17	1	1	1	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	174	9	9	4	0	0	0	0	0	7	15	28	3	1	0	0	0	1	0	44	59	0	0	1	0	0	0	0
ASV_1095	0	0	0	0	0	33	0	0	0	0	1	0	0	1	0	1	0	18	0	0	2	0	0	2	17	20	222	164	146	159	111	40	0	0	0	0	0	0	0	0	0	0	0	1	4	159	705	623	24	2	13	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	31	54	15	118	16	58	0	0	0	0	0	0	1	0	1	4	68	170	28	0	0	40	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	201	76	59	55	13	30	0	0	1	3	17	571	796	842	130	7	1	0	0	0	0	0	0	1	0	15	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	1	12	92	49	68	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	2	0	7	99	656	446	491	19	15	9	6	7	9	46	25	172	33	65	25	31	6	3	0	1	1	0	70	130	75	161	153	30	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	25	4	0	0	0	0	0	13	8	34	3	6	0	4	0	0	0	70	13	4	1	2	0	0	0	0
ASV_1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	42	0	0	2	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	2	5	10	0	3	13	3	1	12	67	91	218	498	281	840	300	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	52	15	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	23	102	67	15	61	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	5	3	0	0	0
ASV_1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	1	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	4	6	4	15	1	0	0	0	0	33	671	888	186	78	8	15	14	17	1	3	147	109	112	26	38	5	5	15	4	1	1	0	0	49	170	69	28	7	3	2	4	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	30	13	0	0	0	1	0	0	17	5	11	0	5	1	2	0	0	0	9	24	3	2	0	0	0	0	0
ASV_1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	1	0	1	8	1189	473	175	28	3	1	1	0	0	0	0	6	1	0	0	0	1	0	1	0	0	0	0	47	310	101	78	4	5	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	122	41	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	109	10	1	0	3	0	0	0
ASV_1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	3	75	749	403	257	46	46	31	24	16	2	2	20	138	34	23	108	33	44	1	2	0	0	1	0	54	88	232	74	61	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	57	17	6	9	2	1	4	0	2	2	14	4	8	0	0	0	0	0	0	5	6	4	4	2	0	0	0
ASV_1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	190	538	270	41	44	6	9	7	2	6	10	153	97	111	13	47	9	20	1	0	0	1	0	16	363	150	111	162	19	60	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	10	4	0	0	0	0	0	0	15	10	14	11	8	0	1	0	0	4	79	28	11	2	1	5	0	0	0
ASV_1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	74	601	149	51	16	1	11	17	39	58	19	79	100	104	18	93	26	66	53	4	19	0	0	8	130	57	19	98	109	115	33	143	1	0	0	0	1	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	48	9	4	0	0	0	9	12	0	26	22	33	8	25	0	4	0	0	5	49	7	6	0	3	0	8	0	0
